Time,Pitch,Error,dError,IntError,ControlSignal
16478,-2.41688,-0.592271,-14.6841,0.000699265,-5.92271
16483,-2.49104,-0.666427,-14.1649,-0.00278956,-6.66427
16493,-2.61501,-0.790394,-12.163,-0.0108454,-7.90394
16497,-2.68364,-0.859032,-16.474,-0.0144245,-8.59032
16502,-2.73854,-0.913923,-12.6957,-0.0183759,-9.13923
16506,-2.7728,-0.94819,-7.91099,-0.0224831,-9.4819
16510,-2.82077,-0.99616,-10.9971,-0.0268284,-9.9616
16515,-2.85325,-1.02864,-7.61859,-0.0312134,-10.2864
16519,-2.89811,-1.0735,-10.101,-0.0359815,-10.735
16524,-2.93602,-1.1114,-7.90958,-0.0413069,-11.114
16529,-2.96632,-1.14171,-6.43278,-0.0466863,-11.4171
16534,-2.99569,-1.17107,-5.95571,-0.0524598,-11.7107
16539,-3.02918,-1.20457,-6.65446,-0.0585236,-12.0457
16543,-3.05462,-1.23001,-5.39484,-0.0643236,-12.3001
16549,-3.08444,-1.25983,-5.61758,-0.071011,-12.5983
16554,-3.09838,-1.27377,-2.75448,-0.0774558,-12.7377
16559,-3.11102,-1.28641,-2.37257,-0.0843093,-12.8641
16564,-3.11029,-1.28568,0.138411,-0.091044,-12.8568
16569,-3.13244,-1.30783,-4.26015,-0.097844,-13.0783
16575,-3.1424,-1.31779,-1.79538,-0.105151,-13.1779
16580,-3.15625,-1.33163,-2.63121,-0.112159,-13.3163
16585,-3.16159,-1.33697,-1.03216,-0.119076,-13.3697
16591,-3.19011,-1.3655,-5.13732,-0.126657,-13.655
16596,-3.20335,-1.37874,-2.51671,-0.133911,-13.7874
16601,-3.21402,-1.3894,-2.05334,-0.141128,-13.894
16607,-3.23593,-1.41131,-3.94737,-0.148962,-14.1131
16612,-3.24463,-1.42002,-1.65395,-0.156436,-14.2002
16618,-3.25776,-1.43315,-2.4613,-0.16408,-14.3315
16627,-3.26763,-1.44302,-1.08708,-0.177182,-14.4302
16632,-3.26816,-1.44355,-0.0960125,-0.185126,-14.4355
16637,-3.25412,-1.42951,2.65674,-0.19268,-14.2951
16642,-3.24783,-1.42322,1.25883,-0.199793,-14.2322
16647,-3.23349,-1.40888,2.95624,-0.206627,-14.0888
16653,-3.21213,-1.38751,3.87024,-0.214285,-13.8751
16658,-3.18767,-1.36306,5.05764,-0.220876,-13.6306
16663,-3.16511,-1.3405,4.10201,-0.228248,-13.405
16668,-3.13963,-1.31502,5.29249,-0.234579,-13.1502
16673,-3.10405,-1.27944,7.19019,-0.240911,-12.7944
16678,-3.07672,-1.25211,5.63767,-0.24698,-12.5211
16683,-3.02735,-1.20274,9.34016,-0.253337,-12.0274
16688,-2.97543,-1.15082,10.1423,-0.259229,-11.5082
16694,-2.92069,-1.09608,9.64741,-0.265448,-10.9608
16701,-2.84843,-1.02382,9.82146,-0.27298,-10.2382
16706,-2.7812,-0.956588,12.9918,-0.277931,-9.56588
16711,-2.71544,-0.890824,13.3771,-0.28231,-8.90824
16717,-2.65052,-0.825907,12.2445,-0.286689,-8.25907
16721,-2.59092,-0.766309,12.0963,-0.290464,-7.66309
16727,-2.51232,-0.687708,14.6527,-0.294153,-6.87708
16732,-2.44096,-0.616346,13.5144,-0.297408,-6.16346
16737,-2.38046,-0.555844,12.8269,-0.30003,-5.55844
16742,-2.30626,-0.481645,15.5782,-0.302324,-4.81645
16747,-2.24282,-0.418208,11.7376,-0.304584,-4.18208
16752,-2.17785,-0.353235,14.1695,-0.306204,-3.53235
16757,-2.11297,-0.28836,12.4251,-0.307709,-2.8836
16762,-2.05317,-0.228554,12.3017,-0.308821,-2.28554
16767,-2.0069,-0.182282,8.69865,-0.30979,-1.82282
16776,-1.94642,-0.121804,6.72445,-0.310886,-1.21804
16781,-1.90177,-0.0771594,9.78745,-0.311238,-0.771594
16785,-1.88294,-0.0583242,3.89444,-0.31152,-0.583242
16790,-1.8443,-0.0196834,7.7162,-0.311618,-0.196834
16796,-1.81467,0.00994503,5.38296,-0.311564,0.0994503
16801,-1.77975,0.0448582,7.01812,-0.31134,0.448582
16806,-1.76836,0.0562505,2.413,-0.311075,0.562505
16811,-1.72607,0.0985461,7.91703,-0.310548,0.985461
16816,-1.70686,0.11775,3.66209,-0.309931,1.1775
16821,-1.70186,0.122751,1.04817,-0.309345,1.22751
16826,-1.69404,0.130573,1.61943,-0.308715,1.30573
16831,-1.68867,0.135946,1.02869,-0.308004,1.35946
16836,-1.69091,0.133706,-0.437484,-0.30732,1.33706
16841,-1.68165,0.14296,1.74538,-0.306562,1.4296
16847,-1.67315,0.15146,1.67216,-0.305792,1.5146
16851,-1.66753,0.157087,1.18506,-0.305046,1.57087
16856,-1.67687,0.14774,-1.8036,-0.304281,1.4774
16861,-1.67944,0.145169,-0.509763,-0.303548,1.45169
16867,-1.69031,0.1343,-2.02661,-0.302828,1.343
16872,-1.68776,0.13685,0.485065,-0.302109,1.3685
16877,-1.68838,0.13623,-0.131083,-0.301464,1.3623
16882,-1.70123,0.123381,-2.36339,-0.300793,1.23381
16892,-1.71717,0.107446,-1.59733,-0.299721,1.07446
16897,-1.74126,0.0833542,-5.59333,-0.299362,0.833542
16901,-1.75053,0.0740793,-2.24247,-0.299056,0.740793
16905,-1.75127,0.0733411,-0.176054,-0.298748,0.733411
16909,-1.76696,0.0576491,-3.77874,-0.298509,0.576491
16913,-1.79322,0.0313888,-6.26696,-0.298377,0.313888
16918,-1.81452,0.0100967,-4.76308,-0.298332,0.100967
16922,-1.8347,-0.0100824,-4.67469,-0.298376,-0.100824
16927,-1.85189,-0.027276,-3.44346,-0.298512,-0.27276
16932,-1.87879,-0.054179,-5.0475,-0.298801,-0.54179
16937,-1.9119,-0.0872869,-6.44124,-0.299249,-0.872869
16942,-1.91987,-0.095252,-1.77231,-0.299677,-0.95252
16946,-1.94252,-0.117904,-5.12557,-0.300199,-1.17904
16951,-1.9595,-0.134892,-4.09905,-0.300758,-1.34892
16955,-1.97021,-0.145602,-2.58587,-0.301361,-1.45602
16959,-1.99882,-0.174208,-6.85348,-0.302088,-1.74208
16964,-2.03073,-0.20612,-6.87245,-0.303045,-2.0612
16968,-2.05899,-0.234378,-6.74295,-0.304027,-2.34378
16972,-2.09058,-0.265962,-7.70629,-0.305117,-2.65962
16976,-2.12058,-0.295967,-7.49223,-0.306302,-2.95967
16980,-2.15446,-0.329851,-8.57771,-0.307605,-3.29851
16984,-2.17875,-0.354138,-6.21368,-0.30899,-3.54138
16988,-2.2114,-0.386789,-8.00339,-0.310568,-3.86789
16992,-2.25327,-0.428661,-9.2692,-0.312504,-4.28661
16997,-2.28797,-0.463356,-6.85904,-0.314848,-4.63356
17002,-2.33969,-0.51508,-10.1857,-0.317463,-5.1508
17007,-2.36553,-0.540918,-5.79494,-0.319875,-5.40918
17012,-2.41407,-0.589454,-9.461,-0.322899,-5.89454
17017,-2.46693,-0.642312,-10.4859,-0.326137,-6.42312
17022,-2.51047,-0.68586,-9.1844,-0.329389,-6.8586
17027,-2.55102,-0.726403,-7.77951,-0.333175,-7.26403
17032,-2.60733,-0.782716,-10.9034,-0.337217,-7.82716
17038,-2.65746,-0.83285,-9.23555,-0.341738,-8.3285
17043,-2.69069,-0.86608,-6.23454,-0.346354,-8.6608
17048,-2.75286,-0.928247,-12.447,-0.350991,-9.28247
17053,-2.78622,-0.961609,-7.08199,-0.355521,-9.61609
17057,-2.83368,-1.00906,-9.73184,-0.360441,-10.0906
17063,-2.88606,-1.06145,-9.6184,-0.366222,-10.6145
17068,-2.94339,-1.11877,-11.0481,-0.372027,-11.1877
17074,-2.98311,-1.15849,-7.3473,-0.37829,-11.5849
17079,-3.0333,-1.20868,-9.34471,-0.384782,-12.0868
17084,-3.09591,-1.2713,-12.0339,-0.391396,-12.713
17090,-3.16727,-1.34266,-13.1078,-0.398706,-13.4266
17095,-3.22423,-1.39961,-10.5813,-0.40624,-13.9961
17100,-3.27779,-1.45317,-10.2733,-0.413815,-14.5317
17105,-3.32918,-1.50457,-9.75092,-0.421746,-15.0457
17111,-3.38379,-1.55918,-10.1634,-0.430124,-15.5918
17116,-3.42574,-1.60112,-8.20672,-0.438307,-16.0112
17121,-3.47242,-1.64781,-9.42549,-0.446469,-16.4781
17125,-3.49908,-1.67446,-5.99353,-0.453916,-16.7446
17130,-3.54276,-1.71815,-8.57223,-0.462671,-17.1815
17135,-3.57802,-1.75341,-7.14736,-0.471322,-17.5341
17140,-3.61992,-1.79531,-8.36291,-0.480317,-17.9531
17149,-3.69717,-1.87256,-9.30881,-0.495856,-18.7256
17153,-3.71413,-1.88952,-4.09379,-0.503687,-18.8952
17157,-3.72991,-1.90529,-3.78595,-0.511623,-19.0529
17161,-3.74584,-1.92123,-3.82649,-0.519625,-19.2123
17166,-3.77541,-1.9508,-6.67685,-0.528264,-19.508
17170,-3.77209,-1.94747,0.7468,-0.536932,-19.4747
17174,-3.77713,-1.95252,-1.13572,-0.545611,-19.5252
17179,-3.7971,-1.97249,-4.01258,-0.555425,-19.7249
17184,-3.80448,-1.97986,-1.49343,-0.565208,-19.7986
17190,-3.82305,-1.99844,-3.6017,-0.575514,-19.9844
17195,-3.84419,-2.01958,-3.53798,-0.587581,-20.1958
17200,-3.83673,-2.01212,1.73787,-0.59622,-20.1212
17204,-3.83745,-2.01284,-0.17648,-0.60446,-20.1284
17208,-3.85276,-2.02815,-3.59861,-0.61309,-20.2815
17212,-3.8793,-2.05469,-6.35163,-0.621674,-20.5469
17216,-3.88935,-2.06474,-2.39352,-0.630344,-20.6474
17221,-3.79403,-1.96942,23.6435,-0.638284,-19.6942
17225,-3.76364,-1.93902,7.53824,-0.646102,-19.3902
17229,-3.69835,-1.87373,16.2444,-0.653633,-18.7373
17233,-3.63664,-1.81203,13.5633,-0.661877,-18.1203
17237,-3.5825,-1.75789,13.0949,-0.669145,-17.5789
17241,-3.48879,-1.66418,22.5247,-0.676068,-16.6418
17246,-3.40177,-1.57715,20.4652,-0.682775,-15.7715
17250,-3.30915,-1.48453,21.5885,-0.689144,-14.8453
17254,-3.22011,-1.3955,20.5656,-0.695185,-13.955
17258,-3.16179,-1.33718,14.1711,-0.700688,-13.3718
17262,-3.09851,-1.27389,15.5482,-0.705873,-12.7389
17267,-3.10708,-1.28247,-1.9655,-0.71147,-12.8247
17271,-3.12389,-1.29927,-3.87102,-0.717109,-12.9927
17276,-3.15334,-1.32873,-6.22207,-0.723399,-13.2873
17280,-3.23078,-1.40616,-17.879,-0.72949,-14.0616
17285,-3.24719,-1.42257,-3.83106,-0.735583,-14.2257
17289,-3.24942,-1.4248,-0.540918,-0.741455,-14.248
17293,-3.27154,-1.44693,-5.52692,-0.747247,-14.4693
17297,-3.30923,-1.48462,-9.54243,-0.753111,-14.8462
17301,-3.37613,-1.55152,-16.4653,-0.759415,-15.5152
17305,-3.40292,-1.57831,-6.54978,-0.76587,-15.7831
17309,-3.42406,-1.59944,-5.22833,-0.772336,-15.9944
17313,-3.45586,-1.63125,-7.83145,-0.778961,-16.3125
17317,-3.48243,-1.65782,-6.39778,-0.785845,-16.5782
17321,-3.5251,-1.70049,-10.1762,-0.792975,-17.0049
17326,-3.57037,-1.74576,-9.36645,-0.801413,-17.4576
17331,-3.61498,-1.79036,-9.01392,-0.810273,-17.9036
17336,-3.66616,-1.84155,-9.86964,-0.819823,-18.4155
17341,-3.70915,-1.88454,-8.2978,-0.829587,-18.8454
17350,-3.81005,-1.98544,-11.1086,-0.847621,-19.8544
17356,-3.87437,-2.04976,-11.7475,-0.858843,-20.4976
17361,-3.92631,-2.1017,-10.4627,-0.869277,-21.017
17366,-3.97542,-2.15081,-10.3735,-0.87946,-21.5081
17371,-4.0357,-2.21108,-10.6884,-0.891928,-22.1108
17377,-4.10706,-2.28245,-13.4587,-0.904031,-22.8245
17382,-4.15657,-2.33196,-10.0119,-0.915563,-23.3196
17387,-4.23022,-2.4056,-13.8969,-0.928311,-24.056
17392,-4.26635,-2.44174,-7.07182,-0.940788,-24.4174
17397,-4.30175,-2.47714,-7.12984,-0.953087,-24.7714
17402,-4.35639,-2.53178,-11.56,-0.965054,-25.3178
17407,-4.41525,-2.59064,-11.1817,-0.97869,-25.9064
17412,-4.45506,-2.63045,-7.6716,-0.992342,-26.3045
17418,-4.50944,-2.68483,-9.95953,-1.007,-26.8483
17423,-4.56634,-2.74173,-10.6625,-1.02163,-27.4173
17428,-4.61964,-2.79503,-10.4543,-1.03588,-27.9503
17433,-4.65832,-2.83371,-7.67293,-1.05017,-28.3371
17438,-4.69635,-2.87174,-8.02783,-1.06377,-28.7174
17443,-4.73954,-2.91492,-8.30899,-1.07892,-29.1492
17448,-4.77248,-2.94787,-6.37395,-1.09416,-29.4787
17453,-4.81283,-2.98822,-8.46826,-1.1084,-29.8822
17458,-4.85463,-3.03002,-8.58466,-1.12315,-30.3002
17463,-4.91401,-3.08939,-11.3741,-1.13928,-30.8939
17468,-4.96961,-3.14499,-10.7585,-1.15553,-31.4499
17474,-5.02264,-3.19802,-8.46681,-1.17556,-31.9802
17481,-5.06413,-3.23951,-6.15798,-1.19739,-32.3951
17489,-5.0946,-3.26999,-4.07498,-1.22184,-32.6999
17494,-5.0902,-3.26558,0.870363,-1.23837,-32.6558
17499,-5.07259,-3.24798,3.37545,-1.2553,-32.4798
17504,-5.02753,-3.20292,8.67207,-1.27195,-32.0292
17510,-4.94156,-3.11695,15.6973,-1.28902,-31.1695
17515,-4.79871,-2.97409,24.8836,-1.30609,-29.7409
17521,-4.66139,-2.83678,25.8692,-1.32115,-28.3678
17525,-4.44746,-2.62285,43.6475,-1.33401,-26.2285
17531,-4.15041,-2.3258,56.0507,-1.34633,-23.258
17536,-3.85045,-2.02584,58.7626,-1.35667,-20.2584
17541,-3.66619,-1.84157,37.0818,-1.36582,-18.4157
17546,-3.52288,-1.69826,30.2898,-1.37386,-16.9826
17551,-3.3871,-1.56249,25.8811,-1.38206,-15.6249
17556,-3.22019,-1.39557,32.8667,-1.38914,-13.9557
17564,-2.90055,-1.07594,37.3396,-1.39835,-10.7594
17571,-2.72711,-0.902501,26.7527,-1.40421,-9.02501
17576,-2.66378,-0.839167,11.8876,-1.40868,-8.39167
17581,-2.64453,-0.819913,3.73823,-1.4129,-8.19913
17587,-2.70891,-0.884296,-12.0419,-1.41763,-8.84296
17592,-2.7298,-0.905185,-4.00858,-1.42234,-9.05185
17597,-2.68215,-0.857533,8.73033,-1.42702,-8.57533
17607,-2.81936,-0.994743,-13.7089,-1.43698,-9.94743
17612,-2.87498,-1.05037,-13.284,-1.44138,-10.5037
17616,-2.94077,-1.11615,-15.8787,-1.446,-11.1615
17620,-3.08419,-1.25958,-33.0574,-1.45147,-12.5958
17624,-3.30406,-1.47944,-50.9525,-1.45785,-14.7944
17629,-3.50093,-1.67631,-46.0373,-1.46502,-16.7631
17633,-3.68168,-1.85707,-43.3399,-1.47277,-18.5707
17637,-3.81688,-1.99226,-30.7648,-1.48152,-19.9226
17643,-3.86363,-2.03902,-8.50124,-1.49274,-20.3902
17648,-3.9084,-2.08379,-8.77866,-1.50336,-20.8379
17653,-3.92157,-2.09696,-2.65483,-1.51376,-20.9696
17658,-3.9749,-2.15029,-11.2722,-1.52394,-21.5029
17663,-4.0447,-2.22009,-13.2381,-1.53564,-22.2009
17668,-4.11289,-2.28828,-13.1071,-1.54755,-22.8828
17673,-4.13289,-2.30828,-3.81479,-1.55965,-23.0828
17678,-4.13535,-2.31074,-0.574866,-1.56952,-23.1074
17683,-4.07441,-2.2498,11.4324,-1.58151,-22.498
17688,-4.01659,-2.19197,11.2347,-1.5928,-21.9197
17694,-3.95612,-2.1315,10.7374,-1.6048,-21.315
17699,-3.89002,-2.06541,12.5883,-1.61565,-20.6541
17704,-3.80138,-1.97677,16.9992,-1.62595,-19.7677
17710,-3.68184,-1.85722,21.9567,-1.63607,-18.5722
17715,-3.52868,-1.70407,29.1608,-1.64501,-17.0407
17720,-3.37786,-1.55324,29.5863,-1.65293,-15.5324
17725,-3.21908,-1.39447,31.4237,-1.65998,-13.9447
17730,-3.07886,-1.25425,29.5788,-1.66592,-12.5425
17735,-2.92629,-1.10167,29.1745,-1.67169,-11.0167
17746,-2.55729,-0.732677,33.2226,-1.67982,-7.32677
17750,-2.4196,-0.594991,31.788,-1.6824,-5.94991
17755,-2.2807,-0.456085,33.2543,-1.68431,-4.56085
17759,-2.13674,-0.312129,33.6952,-1.68564,-3.12129
17763,-2.01574,-0.191124,28.2791,-1.68646,-1.91124
17767,-1.89084,-0.0662222,28.9542,-1.68674,-0.662222
17772,-1.77137,0.0532476,28.6839,-1.68652,0.532476
17776,-1.66404,0.160572,25.5107,-1.68585,1.60572
17780,-1.54549,0.279122,26.9505,-1.68462,2.79122
17785,-1.42091,0.403707,27.9941,-1.68282,4.03707
17789,-1.32197,0.502641,25.0301,-1.68083,5.02641
17793,-1.23577,0.588847,21.5363,-1.67848,5.88847
17797,-1.1527,0.671909,20.407,-1.67574,6.71909
17801,-1.08389,0.740726,16.5066,-1.67265,7.40726
17806,-0.987071,0.837542,19.9961,-1.6686,8.37542
17811,-0.902459,0.922154,15.0625,-1.66342,9.22154
17817,-0.814569,1.01004,16.4351,-1.65802,10.1004
17822,-0.758311,1.0663,11.5332,-1.65282,10.663
17827,-0.706415,1.1182,9.78593,-1.64689,11.182
17832,-0.642447,1.18217,12.2867,-1.64073,11.8217
17837,-0.584611,1.24,11.0282,-1.63423,12.4
17842,-0.558458,1.26615,5.1506,-1.6278,12.6615
17847,-0.545305,1.27931,2.80735,-1.62181,12.7931
17853,-0.518058,1.30656,4.7379,-1.61429,13.0656
17864,-0.464718,1.35989,4.86898,-1.59939,13.5989
17868,-0.4757,1.34891,-2.62418,-1.59375,13.4891
17872,-0.506821,1.31779,-7.45029,-1.58825,13.1779
17876,-0.524955,1.29966,-4.28908,-1.58275,12.9966
17881,-0.538208,1.28641,-3.15721,-1.57735,12.8641
17885,-0.565314,1.2593,-6.46359,-1.57207,12.593
17889,-0.601588,1.22302,-8.68124,-1.56696,12.2302
17893,-0.62407,1.20054,-5.3134,-1.56188,12.0054
17897,-0.656697,1.16792,-7.84932,-1.55702,11.6792
17902,-0.680301,1.14431,-5.21777,-1.55185,11.4431
17907,-0.696005,1.12861,-3.18477,-1.54628,11.2861
17912,-0.715411,1.1092,-4.09087,-1.54102,11.092
17916,-0.730534,1.09408,-3.10067,-1.53569,10.9408
17921,-0.748149,1.07646,-3.71164,-1.53058,10.7646
17926,-0.750539,1.07407,-0.53214,-1.52575,10.7407
17931,-0.757031,1.06758,-1.24591,-1.52019,10.6758
17936,-0.762781,1.06183,-1.10864,-1.51468,10.6183
17941,-0.758846,1.06577,0.767808,-1.50922,10.6577
17946,-0.747025,1.07759,2.29906,-1.50368,10.7759
17951,-0.735317,1.0893,2.53833,-1.49865,10.893
17956,-0.715527,1.10909,3.83243,-1.49293,11.0909
17961,-0.702392,1.12222,2.50834,-1.48705,11.2222
17966,-0.677631,1.14698,4.81598,-1.48115,11.4698
17971,-0.65062,1.17399,5.45217,-1.47534,11.7399
17977,-0.628166,1.19645,4.24223,-1.469,11.9645
17981,-0.61552,1.20909,2.78958,-1.46352,12.0909
17986,-0.578883,1.24573,7.23431,-1.45722,12.4573
17991,-0.55386,1.27075,5.32771,-1.45125,12.7075
17996,-0.511675,1.31294,8.21826,-1.44451,13.1294
18001,-0.483838,1.34078,5.8418,-1.43812,13.4078
18006,-0.439476,1.38514,8.02533,-1.43046,13.8514
18011,-0.406814,1.4178,6.72955,-1.42358,14.178
18016,-0.381038,1.44358,5.4032,-1.41669,14.4358
18021,-0.347849,1.47676,6.9116,-1.4096,14.7676
18026,-0.316842,1.50777,6.49189,-1.4024,15.0777
18031,-0.285523,1.53909,5.79326,-1.39408,15.3909
18036,-0.245618,1.579,8.72351,-1.38686,15.79
18041,-0.223023,1.60159,4.51202,-1.37884,16.0159
18045,-0.184693,1.63992,7.88767,-1.37087,16.3992
18051,-0.136819,1.68779,8.98872,-1.36188,16.8779
18056,-0.105243,1.71937,6.07149,-1.35294,17.1937
18061,-0.0673613,1.75725,7.81061,-1.34441,17.5725
18066,-0.0479325,1.77668,3.51257,-1.33459,17.7668
18071,-0.0200342,1.80458,5.68602,-1.32573,18.0458
18076,0.000509612,1.82512,4.06402,-1.31651,18.2512
18082,0.0332955,1.85791,6.26797,-1.30679,18.5791
18087,0.0472045,1.87182,2.78681,-1.29745,18.7182
18091,0.0550867,1.8797,1.66514,-1.28855,18.797
18098,0.111913,1.93653,8.89053,-1.27617,19.3653
18103,0.154357,1.97897,7.96533,-1.26563,19.7897
18108,0.197731,2.02234,8.46664,-1.25527,20.2234
18113,0.23538,2.05999,7.07617,-1.24431,20.5999
18119,0.286896,2.11151,10.1861,-1.23363,21.1151
18123,0.328943,2.15356,8.84777,-1.22339,21.5356
18129,0.389434,2.21405,11.4085,-1.21165,22.1405
18133,0.439415,2.26403,10.1879,-1.20055,22.6403
18139,0.488103,2.31272,9.05245,-1.18811,23.1272
18144,0.548222,2.37283,11.4068,-1.1756,23.7283
18149,0.594802,2.41941,9.8705,-1.16418,24.1941
18154,0.643467,2.46808,10.218,-1.15243,24.6808
18159,0.682914,2.50753,7.81957,-1.13978,25.0753
18163,0.729345,2.55396,9.80299,-1.12768,25.5396
18169,0.783682,2.60829,10.4651,-1.11414,26.0829
18173,0.837579,2.66219,11.8525,-1.10203,26.6219
18178,0.892292,2.7169,10.4715,-1.08784,27.169
18183,0.928812,2.75343,7.34251,-1.07414,27.5343
18189,0.97046,2.79507,8.04426,-1.05967,27.9507
18194,1.01713,2.84174,9.15584,-1.04519,28.4174
18199,1.07435,2.89897,11.4087,-1.03065,28.9897
18203,1.08345,2.90806,1.94374,-1.01703,29.0806
18209,0.935254,2.75987,-27.9041,-1.00238,27.5987
18214,0.678132,2.50274,-52.3221,-0.990078,25.0274
18219,0.64647,2.47108,-5.92617,-0.976876,24.7108
18224,0.568878,2.39349,-14.675,-0.964221,23.9349
18229,0.429151,2.25376,-29.4984,-0.953545,22.5376
18233,0.362588,2.1872,-14.5031,-0.943507,21.872
18239,0.347885,2.1725,-2.91949,-0.932566,21.725
18243,0.208054,2.03267,-29.369,-0.922888,20.3267
18249,-0.0154806,1.80913,-42.0125,-0.913262,18.0913
18253,-0.201035,1.62358,-38.0283,-0.90534,16.2358
18259,-0.384604,1.44001,-34.1571,-0.897601,14.4001
18264,-0.546848,1.27776,-30.7289,-0.890855,12.7776
18269,-0.689079,1.13553,-29.9599,-0.885464,11.3553
18274,-0.763565,1.06105,-15.5658,-0.880387,10.6105
18279,-0.7749,1.04971,-2.11866,-0.87477,10.4971
18284,-0.785149,1.03946,-2.12609,-0.86976,10.3946
18289,-0.750346,1.07427,6.89861,-0.86434,10.7427
18295,-0.608441,1.21617,23.1133,-0.856873,12.1617
18300,-0.515839,1.30877,20.0846,-0.850839,13.0877
18305,-0.425979,1.39863,17.0882,-0.843484,13.9863
18310,-0.317965,1.50665,19.6017,-0.835182,15.0665
18316,-0.227923,1.59669,16.3445,-0.826386,15.9669
18324,-0.108984,1.71563,15.1371,-0.812905,17.1563
18328,-0.0418265,1.78279,14.7921,-0.804811,17.8279
18335,0.0722791,1.89689,16.2227,-0.791469,18.9689
18340,0.144312,1.96892,14.3984,-0.781619,19.6892
18346,0.221884,2.0465,14.8425,-0.770923,20.465
18355,0.324794,2.14941,10.71,-0.75027,21.4941
18360,0.369125,2.19374,8.49657,-0.738824,21.9374
18365,0.399471,2.22408,6.4203,-0.728312,22.2408
18370,0.423815,2.24843,5.30814,-0.718,22.4843
18375,0.434634,2.25925,2.03509,-0.70599,22.5925
18380,0.427353,2.25197,-1.5891,-0.695672,22.5197
18385,0.40992,2.23453,-3.47894,-0.684475,22.3453
18390,0.377856,2.20247,-6.55211,-0.673697,22.0247
18395,0.30016,2.12477,-14.5479,-0.662349,21.2477
18400,0.187566,2.01218,-21.3265,-0.651726,20.1218
18406,0.0369102,1.86152,-27.603,-0.641565,18.6152
18417,-0.432726,1.39189,-40.2239,-0.625314,13.9189
18422,-0.648277,1.17634,-42.1451,-0.619298,11.7634
18427,-0.801689,1.02292,-36.142,-0.614956,10.2292
18431,-0.976871,0.847742,-37.4376,-0.610989,8.47742
18437,-1.12142,0.703193,-27.3161,-0.607268,7.03193
18442,-1.16528,0.659333,-8.61239,-0.60391,6.59333
18447,-1.18496,0.639658,-3.66819,-0.600479,6.39658
18452,-1.20601,0.618608,-4.10723,-0.597309,6.18608
18458,-1.1457,0.678912,11.0664,-0.593609,6.78912
18463,-1.11948,0.705131,4.8834,-0.589824,7.05131
18468,-1.16994,0.654673,-10.0318,-0.586531,6.54673
18473,-1.25239,0.572219,-17.0732,-0.583767,5.72219
18477,-1.26038,0.564229,-1.75837,-0.581203,5.64229
18482,-1.28811,0.536503,-5.51201,-0.578505,5.36503
18487,-1.34945,0.475166,-12.6782,-0.576206,4.75166
18493,-1.39214,0.432472,-7.60087,-0.573776,4.32472
18498,-1.40407,0.420545,-2.33843,-0.571632,4.20545
18503,-1.44586,0.378748,-7.8346,-0.569611,3.78748
18509,-1.51501,0.309608,-13.0923,-0.567976,3.09608
18514,-1.54809,0.276521,-6.65474,-0.566601,2.76521
18526,-1.61875,0.205866,-5.89034,-0.564132,2.05866
18530,-1.63943,0.185186,-4.70211,-0.563317,1.85186
18534,-1.67182,0.15279,-7.30133,-0.562639,1.5279
18539,-1.72822,0.0963969,-13.509,-0.562237,0.963969
18543,-1.7907,0.0339096,-14.9597,-0.562095,0.339096
18547,-1.80671,0.0179043,-3.71485,-0.562018,0.179043
18552,-1.85185,-0.0272328,-9.797,-0.562144,-0.272328
18557,-1.90885,-0.0842348,-11.45,-0.562563,-0.842348
18562,-1.97267,-0.148055,-13.0694,-0.563286,-1.48055
18567,-2.03798,-0.213369,-12.2487,-0.564424,-2.13369
18572,-2.10346,-0.278844,-12.3897,-0.565897,-2.78844
18577,-2.17681,-0.352201,-15.5338,-0.567561,-3.52201
18582,-2.24549,-0.420874,-14.4249,-0.569564,-4.20874
18587,-2.30643,-0.481812,-11.3046,-0.572161,-4.81812
18592,-2.3637,-0.539089,-12.4371,-0.574644,-5.39089
18597,-2.43006,-0.605446,-12.6193,-0.577828,-6.05446
18602,-2.49412,-0.66951,-12.3531,-0.5813,-6.6951
18607,-2.56654,-0.741922,-14.4937,-0.585007,-7.41922
18612,-2.63363,-0.809016,-14.3166,-0.588798,-8.09016
18617,-2.70412,-0.879503,-13.9185,-0.593252,-8.79503
18622,-2.77055,-0.94594,-13.7005,-0.597839,-9.4594
18627,-2.85622,-1.03161,-16.4038,-0.603227,-10.3161
18632,-2.93374,-1.10913,-14.9433,-0.60898,-11.0913
18638,-3.01583,-1.19121,-14.996,-0.615501,-11.9121
18649,-3.23542,-1.41081,-19.0748,-0.631742,-14.1081
18653,-3.29535,-1.47073,-14.0668,-0.638008,-14.7073
18658,-3.36276,-1.53814,-15.3343,-0.64477,-15.3814
18662,-3.44305,-1.61843,-18.5323,-0.651781,-16.1843
18666,-3.50889,-1.68428,-15.0477,-0.659151,-16.8428
18671,-3.57594,-1.75133,-15.9804,-0.666499,-17.5133
18675,-3.64656,-1.82195,-17.2378,-0.673964,-18.2195
18679,-3.71872,-1.89411,-17.9186,-0.681592,-18.9411
18683,-3.78904,-1.96442,-17.6741,-0.689407,-19.6442
18687,-3.86336,-2.03874,-18.6484,-0.697532,-20.3874
18691,-3.93635,-2.11174,-18.1024,-0.706047,-21.1174
18695,-4.03175,-2.20714,-23.3866,-0.715051,-22.0714
18699,-4.10708,-2.28247,-18.0552,-0.724573,-22.8247
18703,-4.20282,-2.37821,-21.5443,-0.735142,-23.7821
18708,-4.28774,-2.46312,-20.7911,-0.745202,-24.6312
